Date,Time,Latitude,Longitude,Depth,Magnitude,Datetime
2022-09-07,07:35:58,1.95,127.29,75.0,4.7,2022-09-07 07:35:58
2022-09-07,09:15:26,2.68,126.79,10.0,3.8,2022-09-07 09:15:26
2022-09-07,09:54:24,1.42,126.95,41.0,3.3,2022-09-07 09:54:24
2022-09-07,10:37:22,0.6215,121.6181,88.0,2.2,2022-09-07 10:37:22
2022-09-07,15:21:18,0.99,123.21,17.0,3.3,2022-09-07 15:21:18
2022-09-07,18:11:40,-0.01,123.8,138.0,5.3,2022-09-07 18:11:40
2022-09-07,18:56:54,-0.01,124.45,28.0,3.3,2022-09-07 18:56:54
2022-09-07,20:11:14,-0.1,123.17,150.0,4.7,2022-09-07 20:11:14
2022-09-07,22:41:09,0.8205,122.5828,19.0,2.3,2022-09-07 22:41:09
2022-09-08,03:24:47,3.25,127.73,10.0,4.4,2022-09-08 03:24:47
2022-09-08,06:51:28,1.19,122.88,7.0,2.5,2022-09-08 06:51:28
2022-09-08,15:53:09,0.6335,122.4058,70.0,2.4,2022-09-08 15:53:09
2022-09-08,16:54:17,-0.2857,122.8442,60.0,3.3,2022-09-08 16:54:17
2022-09-08,17:37:34,1.6,127.01,109.0,3.4,2022-09-08 17:37:34
2022-09-08,21:37:09,-0.28,124.07,40.0,4.5,2022-09-08 21:37:09
2022-09-08,23:04:04,5.32,124.54,10.0,4.8,2022-09-08 23:04:04
2022-09-09,02:05:20,0.8908,121.7927,46.0,2.5,2022-09-09 02:05:20
2022-09-09,05:04:58,5.15,125.88,138.0,4.5,2022-09-09 05:04:58
2022-09-09,11:09:00,-0.1213,123.3284,51.0,3.7,2022-09-09 11:09:00
2022-09-09,13:08:27,0.21,122.4,152.0,2.6,2022-09-09 13:08:27
2022-09-09,15:30:34,1.73,124.46,273.0,3.9,2022-09-09 15:30:34
2022-09-09,17:20:18,2.06,126.64,10.0,5.2,2022-09-09 17:20:18
2022-09-09,17:24:59,2.13,126.7,10.0,4.7,2022-09-09 17:24:59
2022-09-09,18:25:10,2.21,129.13,9.0,4.3,2022-09-09 18:25:10
2022-09-09,18:26:24,2.21,129.16,10.0,4.8,2022-09-09 18:26:24
2022-09-09,19:07:04,2.12,126.68,10.0,3.3,2022-09-09 19:07:04
2022-09-10,02:13:09,0.46,122.44,61.0,2.7,2022-09-10 02:13:09
2022-09-10,02:14:55,1.16,126.37,20.0,3.7,2022-09-10 02:14:55
2022-09-10,03:17:14,2.46,126.69,86.0,3.3,2022-09-10 03:17:14
2022-09-10,06:17:50,2.15,126.67,24.0,3.8,2022-09-10 06:17:50
2022-09-10,15:05:12,0.0041,122.87,156.0,2.4,2022-09-10 15:05:12
2022-09-10,15:26:32,1.98,126.26,74.0,4.0,2022-09-10 15:26:32
2022-09-10,18:41:34,0.71,126.73,19.0,3.4,2022-09-10 18:41:34
2022-09-10,19:51:02,3.33,126.85,10.0,3.6,2022-09-10 19:51:02
2022-09-10,21:06:50,2.05,126.66,9.0,3.4,2022-09-10 21:06:50
2022-09-10,22:40:43,0.29,121.58,157.0,2.7,2022-09-10 22:40:43
2022-09-10,23:05:59,1.07,127.51,4.0,2.7,2022-09-10 23:05:59
2022-09-11,00:27:25,0.24,129.71,32.0,4.7,2022-09-11 00:27:25
2022-09-11,02:04:06,2.38,128.09,121.0,3.7,2022-09-11 02:04:06
2022-09-11,03:05:47,1.88,127.86,5.0,2.9,2022-09-11 03:05:47
2022-09-11,04:02:21,1.85,127.88,3.0,3.2,2022-09-11 04:02:21
2022-09-11,04:35:27,2.17,126.68,10.0,3.1,2022-09-11 04:35:27
2022-09-11,08:33:56,0.8336,122.0175,74.0,2.4,2022-09-11 08:33:56
2022-09-12,01:50:46,3.58,126.74,10.0,3.4,2022-09-12 01:50:46
2022-09-12,03:43:54,2.5768,123.7638,10.0,3.2,2022-09-12 03:43:54
2022-09-12,05:51:21,0.65,122.21,74.0,3.0,2022-09-12 05:51:21
2022-09-12,10:20:20,-0.03,123.22,149.0,3.2,2022-09-12 10:20:20
2022-09-12,11:28:24,2.09,126.32,14.0,3.3,2022-09-12 11:28:24
2022-09-12,12:52:55,0.22,126.38,13.0,2.9,2022-09-12 12:52:55
2022-09-12,13:02:20,3.57,126.89,10.0,3.5,2022-09-12 13:02:20
2022-09-12,15:38:35,1.68,128.73,10.0,3.0,2022-09-12 15:38:35
2022-09-12,22:13:08,1.81,127.33,31.0,4.5,2022-09-12 22:13:08
2022-09-13,05:50:44,0.84,122.75,106.0,2.7,2022-09-13 05:50:44
2022-09-13,06:24:55,1.16,126.85,23.0,3.5,2022-09-13 06:24:55
2022-09-13,11:28:33,1.52,123.61,10.0,3.1,2022-09-13 11:28:33
2022-09-13,13:21:39,1.37,123.18,10.0,2.7,2022-09-13 13:21:39
2022-09-13,13:51:30,1.11,126.9,23.0,3.4,2022-09-13 13:51:30
2022-09-13,21:45:12,-0.25,122.94,28.0,3.2,2022-09-13 21:45:12
2022-09-14,03:13:33,-0.43,119.89,10.0,2.6,2022-09-14 03:13:33
2022-09-14,06:29:25,-0.12,124.69,80.0,3.6,2022-09-14 06:29:25
2022-09-14,06:48:42,4.2695,126.8296,10.0,4.8,2022-09-14 06:48:42
2022-09-14,08:46:11,0.26,122.48,132.0,2.8,2022-09-14 08:46:11
2022-09-14,14:22:49,1.42,123.39,10.0,4.3,2022-09-14 14:22:49
2022-09-15,02:28:34,0.36,121.68,185.0,3.1,2022-09-15 02:28:34
2022-09-15,13:41:10,0.7243,125.4147,16.0,3.1,2022-09-15 13:41:10
2022-09-15,13:47:25,0.24,124.85,29.0,4.5,2022-09-15 13:47:25
2022-09-15,15:08:32,1.1,120.19,10.0,2.9,2022-09-15 15:08:32
2022-09-15,20:24:35,4.77,126.4,39.0,4.2,2022-09-15 20:24:35
2022-09-15,23:14:02,2.28,128.09,40.0,2.9,2022-09-15 23:14:02
2022-09-16,07:40:32,1.29,126.28,30.0,3.7,2022-09-16 07:40:32
2022-09-16,08:17:02,-0.054,124.4301,25.0,4.8,2022-09-16 08:17:02
2022-09-16,09:48:04,-0.29,122.91,14.0,3.2,2022-09-16 09:48:04
2022-09-16,11:45:41,2.46,126.11,10.0,4.8,2022-09-16 11:45:41
2022-09-16,15:24:01,0.99,126.29,10.0,3.4,2022-09-16 15:24:01
2022-09-17,03:53:28,0.3514,121.8423,199.0,2.5,2022-09-17 03:53:28
2022-09-17,07:59:47,0.239,123.671,13.0,3.0,2022-09-17 07:59:47
2022-09-17,14:09:06,1.56,126.31,10.0,3.7,2022-09-17 14:09:06
2022-09-17,14:26:52,-0.12,123.38,143.0,4.2,2022-09-17 14:26:52
2022-09-17,15:51:40,0.19,122.48,145.0,3.3,2022-09-17 15:51:40
2022-09-18,02:19:12,1.85,127.25,92.0,3.5,2022-09-18 02:19:12
2022-09-18,10:57:55,0.3277,121.6958,208.0,2.7,2022-09-18 10:57:55
2022-09-18,13:37:58,1.02,120.72,5.0,2.8,2022-09-18 13:37:58
2022-09-18,20:34:03,1.02,125.73,10.0,3.2,2022-09-18 20:34:03
2022-09-19,00:15:04,0.59,122.27,95.0,4.1,2022-09-19 00:15:04
2022-09-19,08:02:56,1.9,128.18,91.0,3.8,2022-09-19 08:02:56
2022-09-19,09:15:27,1.55,123.17,114.0,3.9,2022-09-19 09:15:27
2022-09-19,09:39:53,0.67,123.98,263.0,3.2,2022-09-19 09:39:53
2022-09-19,10:43:50,3.62,125.96,127.0,4.0,2022-09-19 10:43:50
2022-09-19,11:03:32,0.2407,122.3744,155.0,2.8,2022-09-19 11:03:32
2022-09-19,11:07:16,0.1995,122.3715,149.0,3.4,2022-09-19 11:07:16
2022-09-19,13:06:58,6.03,126.06,155.0,4.7,2022-09-19 13:06:58
2022-09-19,20:13:37,2.31,125.67,84.0,4.2,2022-09-19 20:13:37
2022-09-19,20:31:10,0.09,129.93,10.0,4.2,2022-09-19 20:31:10
2022-09-19,21:42:18,0.2765,121.9847,171.0,2.7,2022-09-19 21:42:18
2022-09-19,21:53:55,1.39,126.92,18.0,3.0,2022-09-19 21:53:55
2022-09-19,23:34:33,2.38,126.89,9.0,4.2,2022-09-19 23:34:33
2022-09-20,06:52:34,-0.14,123.3,136.0,4.2,2022-09-20 06:52:34
2022-09-20,07:04:46,0.04,129.94,9.0,4.4,2022-09-20 07:04:46
2022-09-20,07:49:33,2.12,127.12,33.0,3.5,2022-09-20 07:49:33
2022-09-20,09:17:35,0.08,129.95,10.0,4.0,2022-09-20 09:17:35
2022-09-20,16:15:19,4.6,126.4,102.0,4.1,2022-09-20 16:15:19
2022-09-20,23:34:25,0.57,120.28,23.0,3.4,2022-09-20 23:34:25
2022-09-21,03:12:38,0.23,121.24,153.0,3.1,2022-09-21 03:12:38
2022-09-21,05:45:39,0.06,123.47,64.0,3.4,2022-09-21 05:45:39
2022-09-21,14:20:07,1.63,126.54,16.0,3.4,2022-09-21 14:20:07
2022-09-21,15:29:43,2.27,126.76,23.0,4.2,2022-09-21 15:29:43
2022-09-22,05:53:08,1.37,126.43,37.0,3.6,2022-09-22 05:53:08
2022-09-22,14:23:50,3.02,127.75,90.0,4.0,2022-09-22 14:23:50
2022-09-22,14:32:29,1.09,122.63,38.0,2.8,2022-09-22 14:32:29
2022-09-22,14:33:55,2.82,124.65,287.0,3.8,2022-09-22 14:33:55
2022-09-22,20:17:45,-0.11,122.81,28.0,2.9,2022-09-22 20:17:45
2022-09-22,21:10:29,2.25,128.2,154.0,4.0,2022-09-22 21:10:29
2022-09-23,01:22:14,1.71,126.34,10.0,3.2,2022-09-23 01:22:14
2022-09-23,03:41:35,0.38,122.51,77.0,3.0,2022-09-23 03:41:35
2022-09-23,09:50:18,-0.01,123.56,148.0,4.9,2022-09-23 09:50:18
2022-09-23,13:28:33,1.14,124.03,10.0,3.0,2022-09-23 13:28:33
2022-09-23,13:57:38,-0.39,123.98,34.0,3.1,2022-09-23 13:57:38
2022-09-23,14:04:06,1.28,123.62,10.0,3.2,2022-09-23 14:04:06
2022-09-23,15:18:56,0.04,124.27,20.0,2.7,2022-09-23 15:18:56
2022-09-23,15:40:05,0.54,126.85,18.0,2.7,2022-09-23 15:40:05
2022-09-23,16:32:24,0.46,125.95,26.0,2.8,2022-09-23 16:32:24
2022-09-23,22:33:03,-0.24,122.96,26.0,3.1,2022-09-23 22:33:03
2022-09-24,13:33:47,2.46,128.4,214.0,4.0,2022-09-24 13:33:47
2022-09-24,16:05:24,0.78,126.82,18.0,2.9,2022-09-24 16:05:24
2022-09-24,16:40:36,-0.03,123.75,91.0,3.3,2022-09-24 16:40:36
2022-09-24,21:11:43,3.86,126.01,133.0,4.6,2022-09-24 21:11:43
2022-09-25,03:50:19,2.36,126.84,11.0,3.6,2022-09-25 03:50:19
2022-09-25,11:16:33,4.33,126.14,113.0,5.5,2022-09-25 11:16:33
2022-09-25,13:03:33,0.26,122.07,152.0,2.7,2022-09-25 13:03:33
2022-09-25,16:38:55,-0.08,123.59,120.0,3.8,2022-09-25 16:38:55
2022-09-25,20:53:47,3.41,127.07,30.0,4.1,2022-09-25 20:53:47
2022-09-25,22:14:59,-0.17,122.82,58.0,3.0,2022-09-25 22:14:59
2022-09-26,00:27:08,0.22,125.36,10.0,3.7,2022-09-26 00:27:08
2022-09-26,02:53:41,4.78,126.48,71.0,4.8,2022-09-26 02:53:41
2022-09-26,03:24:29,0.1,129.95,10.0,4.0,2022-09-26 03:24:29
2022-09-26,03:33:33,1.7403,122.6312,440.0,4.2,2022-09-26 03:33:33
2022-09-26,03:58:00,1.27,126.53,14.0,3.5,2022-09-26 03:58:00
2022-09-26,13:31:35,2.13,126.21,28.0,3.9,2022-09-26 13:31:35
2022-09-26,14:42:15,1.63,126.34,10.0,3.1,2022-09-26 14:42:15
2022-09-26,14:46:09,0.86,126.54,32.0,4.5,2022-09-26 14:46:09
2022-09-27,05:15:58,-0.18,124.01,45.0,3.4,2022-09-27 05:15:58
2022-09-27,08:06:51,1.81,127.36,104.0,3.0,2022-09-27 08:06:51
2022-09-27,19:32:10,-0.12,123.13,159.0,3.3,2022-09-27 19:32:10
2022-09-27,20:00:38,-0.11,122.82,93.0,3.0,2022-09-27 20:00:38
2022-09-28,03:31:53,-0.28,122.95,9.0,2.7,2022-09-28 03:31:53
2022-09-28,03:43:28,3.15,127.0,5.0,4.2,2022-09-28 03:43:28
2022-09-28,04:20:58,3.0,126.34,22.0,4.4,2022-09-28 04:20:58
2022-09-28,11:17:57,-0.06,123.12,138.0,2.8,2022-09-28 11:17:57
2022-09-28,11:41:35,2.89,128.07,17.0,4.5,2022-09-28 11:41:35
2022-09-28,22:14:03,-0.01,123.77,103.0,3.6,2022-09-28 22:14:03
2022-09-29,06:02:47,1.24,121.25,12.0,3.6,2022-09-29 06:02:47
2022-09-29,15:14:40,2.75,128.46,211.0,4.8,2022-09-29 15:14:40
2022-09-29,17:08:30,1.15,126.78,25.0,3.2,2022-09-29 17:08:30
2022-09-30,00:09:19,-0.2162,122.9796,29.0,3.1,2022-09-30 00:09:19
2022-09-30,02:45:26,-0.2747,123.5602,85.0,3.3,2022-09-30 02:45:26
2022-09-30,05:58:04,1.22,126.79,25.0,4.0,2022-09-30 05:58:04
2022-09-30,09:00:56,0.22,126.06,10.0,3.6,2022-09-30 09:00:56
2022-09-30,14:12:41,0.56,122.19,101.0,3.3,2022-09-30 14:12:41
2022-09-30,14:31:49,0.13,127.2,64.0,2.8,2022-09-30 14:31:49
2022-09-30,15:02:34,0.26,123.81,233.0,3.1,2022-09-30 15:02:34
2022-09-30,16:41:09,0.3624,122.2664,111.0,2.0,2022-09-30 16:41:09
2022-09-30,20:10:42,0.21,122.46,129.0,3.1,2022-09-30 20:10:42
2022-09-30,21:00:10,1.1,127.28,10.0,4.0,2022-09-30 21:00:10
2022-09-30,21:44:23,2.09,129.14,8.0,4.7,2022-09-30 21:44:23
2022-10-01,16:02:00,0.5165,126.596,26.0,4.1,2022-10-01 16:02:00
2022-10-01,19:47:37,-0.42,123.0,8.0,4.3,2022-10-01 19:47:37
2022-10-01,21:21:53,0.19,126.81,27.0,3.3,2022-10-01 21:21:53
2022-10-02,00:01:31,0.69,127.14,144.0,3.1,2022-10-02 00:01:31
2022-10-02,00:57:13,1.18,126.7,26.0,3.0,2022-10-02 00:57:13
2022-10-02,04:53:45,0.18,122.35,131.0,2.7,2022-10-02 04:53:45
2022-10-02,09:35:36,1.58,128.31,28.0,5.2,2022-10-02 09:35:36
2022-10-02,12:30:23,-0.11,122.52,17.0,2.7,2022-10-02 12:30:23
2022-10-02,12:54:54,0.73,122.25,47.0,2.3,2022-10-02 12:54:54
2022-10-02,13:27:38,0.49,122.08,116.0,1.8,2022-10-02 13:27:38
2022-10-02,18:57:58,2.69,127.83,14.0,4.6,2022-10-02 18:57:58
2022-10-02,20:14:46,-0.15,123.05,29.0,2.6,2022-10-02 20:14:46
2022-10-02,21:24:58,1.0946,122.0138,41.0,2.9,2022-10-02 21:24:58
2022-10-03,01:36:17,1.5998,126.4491,1.0,2.8,2022-10-03 01:36:17
2022-10-03,01:40:19,0.1762,122.971,93.0,2.9,2022-10-03 01:40:19
2022-10-03,02:18:58,4.72,126.05,274.0,4.0,2022-10-03 02:18:58
2022-10-03,04:16:55,0.08,120.06,68.0,2.9,2022-10-03 04:16:55
2022-10-03,05:03:04,4.62,126.44,36.0,4.9,2022-10-03 05:03:04
2022-10-03,07:53:13,-0.05,124.84,10.0,3.4,2022-10-03 07:53:13
2022-10-03,09:06:39,2.98,126.12,53.0,4.2,2022-10-03 09:06:39
2022-10-03,16:32:55,4.36,124.15,454.0,4.4,2022-10-03 16:32:55
2022-10-03,18:56:44,-0.2,122.85,80.0,3.2,2022-10-03 18:56:44
2022-10-03,19:13:42,0.0106,123.4256,147.0,2.8,2022-10-03 19:13:42
2022-10-03,20:25:45,-0.23,122.88,24.0,2.5,2022-10-03 20:25:45
2022-10-04,01:13:55,3.93,126.03,140.0,4.5,2022-10-04 01:13:55
2022-10-04,02:36:58,1.65,126.59,9.0,3.2,2022-10-04 02:36:58
2022-10-04,10:28:09,0.33,121.99,167.0,0.0,2022-10-04 10:28:09
2022-10-04,13:51:34,0.43,126.0,10.0,3.4,2022-10-04 13:51:34
2022-10-05,02:33:10,1.03,122.8,37.0,2.0,2022-10-05 02:33:10
2022-10-05,08:13:53,1.18,126.12,10.0,3.4,2022-10-05 08:13:53
2022-10-05,09:33:03,0.1814,119.9372,48.0,2.8,2022-10-05 09:33:03
2022-10-05,10:45:10,-0.0805,123.367,111.0,2.6,2022-10-05 10:45:10
2022-10-06,12:40:33,-0.4342,124.0858,10.0,3.3,2022-10-06 12:40:33
2022-10-06,13:20:30,0.81,126.21,10.0,4.7,2022-10-06 13:20:30
2022-10-06,20:39:45,0.78,122.59,57.0,3.0,2022-10-06 20:39:45
2022-10-06,23:51:00,1.65,126.55,8.0,3.0,2022-10-06 23:51:00
2022-10-07,08:53:46,-0.2,123.66,20.0,3.5,2022-10-07 08:53:46
2022-10-07,13:34:14,2.62,126.91,10.0,3.3,2022-10-07 13:34:14
2022-10-07,15:34:54,0.5,125.17,11.0,3.7,2022-10-07 15:34:54
2022-10-07,15:44:53,2.61,127.7,4.0,4.4,2022-10-07 15:44:53
2022-10-07,21:06:27,3.47,126.04,76.0,4.9,2022-10-07 21:06:27
2022-10-08,04:27:18,2.05,122.72,465.0,3.2,2022-10-08 04:27:18
2022-10-08,05:13:52,1.78,125.95,40.0,3.6,2022-10-08 05:13:52
2022-10-08,07:59:48,-0.04,123.08,160.0,4.2,2022-10-08 07:59:48
2022-10-08,10:05:53,0.34,125.45,10.0,3.7,2022-10-08 10:05:53
2022-10-08,13:29:43,-0.24,122.93,28.0,2.9,2022-10-08 13:29:43
2022-10-08,18:11:17,-0.31,122.98,26.0,2.8,2022-10-08 18:11:17
2022-10-08,19:25:53,-0.0351,122.8038,166.0,2.2,2022-10-08 19:25:53
2022-10-09,02:57:25,0.2012,122.4361,142.0,3.1,2022-10-09 02:57:25
2022-10-09,11:23:38,1.02,121.58,5.0,3.2,2022-10-09 11:23:38
2022-10-09,12:00:37,0.72,122.27,51.0,2.2,2022-10-09 12:00:37
2022-10-09,12:54:30,1.79,122.47,38.0,4.1,2022-10-09 12:54:30
2022-10-09,13:17:47,0.66,121.15,57.0,2.8,2022-10-09 13:17:47
2022-10-09,14:28:02,1.61,127.3,155.0,3.3,2022-10-09 14:28:02
2022-10-09,16:36:37,0.1139,122.8777,20.0,2.8,2022-10-09 16:36:37
2022-10-10,07:54:07,2.14,129.1,3.0,4.0,2022-10-10 07:54:07
2022-10-10,11:43:49,0.525,119.1528,4.0,3.9,2022-10-10 11:43:49
2022-10-10,14:18:25,0.28,122.38,135.0,2.1,2022-10-10 14:18:25
2022-10-11,00:11:14,2.2,126.71,10.0,3.0,2022-10-11 00:11:14
2022-10-11,00:26:29,0.28,121.77,194.0,3.2,2022-10-11 00:26:29
2022-10-11,01:21:48,2.14,126.68,12.0,4.2,2022-10-11 01:21:48
2022-10-11,01:39:32,0.5,121.95,172.0,2.1,2022-10-11 01:39:32
2022-10-11,04:17:11,0.35,119.52,16.0,3.0,2022-10-11 04:17:11
2022-10-11,07:03:30,4.12,127.2,58.0,4.5,2022-10-11 07:03:30
2022-10-11,07:52:01,0.62,120.84,39.0,3.2,2022-10-11 07:52:01
2022-10-11,08:43:49,-0.23,125.43,2.0,3.9,2022-10-11 08:43:49
2022-10-11,12:49:49,1.33,126.18,10.0,3.1,2022-10-11 12:49:49
2022-10-11,12:56:24,1.42,118.85,10.0,4.4,2022-10-11 12:56:24
2022-10-11,13:31:58,5.34,126.34,201.0,4.7,2022-10-11 13:31:58
2022-10-11,15:14:47,2.17,126.71,13.0,4.0,2022-10-11 15:14:47
2022-10-11,23:01:17,0.76,118.37,10.0,3.3,2022-10-11 23:01:17
2022-10-12,10:30:16,0.79,121.45,31.0,2.9,2022-10-12 10:30:16
2022-10-12,18:00:48,0.37,125.42,19.0,4.1,2022-10-12 18:00:48
2022-10-12,23:24:15,0.58,124.34,194.0,3.4,2022-10-12 23:24:15
2022-10-13,03:44:16,0.15,122.1,183.0,2.9,2022-10-13 03:44:16
2022-10-13,04:54:58,1.54,126.37,15.0,3.5,2022-10-13 04:54:58
2022-10-13,07:51:32,2.02,129.08,6.0,4.4,2022-10-13 07:51:32
2022-10-14,04:56:25,3.79,126.52,75.0,4.5,2022-10-14 04:56:25
2022-10-14,10:10:15,4.11,127.77,82.0,4.5,2022-10-14 10:10:15
2022-10-14,12:10:19,3.24,126.2,10.0,3.4,2022-10-14 12:10:19
2022-10-15,03:18:05,0.31,121.74,192.0,2.7,2022-10-15 03:18:05
2022-10-15,15:32:25,-0.13,123.4,129.0,3.4,2022-10-15 15:32:25
2022-10-15,16:24:09,4.89,127.42,144.0,4.4,2022-10-15 16:24:09
2022-10-15,18:39:45,-0.1,123.09,134.0,3.0,2022-10-15 18:39:45
2022-10-16,10:27:42,-0.42,123.5,12.0,2.7,2022-10-16 10:27:42
2022-10-16,11:27:13,2.82,128.12,132.0,4.5,2022-10-16 11:27:13
2022-10-16,13:05:35,2.62,128.45,216.0,3.8,2022-10-16 13:05:35
2022-10-16,15:20:02,2.77,128.22,62.0,3.5,2022-10-16 15:20:02
2022-10-16,15:55:09,2.36,127.45,63.0,4.6,2022-10-16 15:55:09
2022-10-16,20:20:18,2.01,126.25,18.0,3.5,2022-10-16 20:20:18
2022-10-16,20:51:32,0.35,120.14,25.0,3.3,2022-10-16 20:51:32
2022-10-16,23:06:35,-0.44,126.97,19.0,2.6,2022-10-16 23:06:35
2022-10-16,23:17:38,0.17,123.89,140.0,2.6,2022-10-16 23:17:38
2022-10-17,01:01:38,2.22,128.13,78.0,2.8,2022-10-17 01:01:38
2022-10-17,08:49:31,1.7,126.44,10.0,3.7,2022-10-17 08:49:31
2022-10-17,11:57:57,-0.39,123.89,9.0,4.2,2022-10-17 11:57:57
2022-10-17,15:29:16,1.38,126.39,23.0,3.4,2022-10-17 15:29:16
2022-10-17,20:11:01,2.43,128.48,223.0,4.6,2022-10-17 20:11:01
2022-10-17,21:12:48,-0.02,123.5,122.0,5.1,2022-10-17 21:12:48
2022-10-17,21:46:10,-0.08,123.43,127.0,3.0,2022-10-17 21:46:10
2022-10-17,23:43:49,0.29,122.07,170.0,2.4,2022-10-17 23:43:49
2022-10-18,00:29:22,3.14,127.93,10.0,3.7,2022-10-18 00:29:22
2022-10-18,01:01:28,-0.08,122.87,166.0,3.3,2022-10-18 01:01:28
2022-10-18,02:57:52,-0.04,125.9,90.0,2.9,2022-10-18 02:57:52
2022-10-18,04:13:05,0.32,126.06,22.0,3.1,2022-10-18 04:13:05
2022-10-18,13:58:20,0.55,122.15,84.0,1.9,2022-10-18 13:58:20
2022-10-18,14:42:59,-0.05,122.78,154.0,2.7,2022-10-18 14:42:59
2022-10-18,15:11:20,1.95,127.37,115.0,3.1,2022-10-18 15:11:20
2022-10-18,16:56:51,1.19,127.0,15.0,3.5,2022-10-18 16:56:51
2022-10-18,21:21:22,-0.0827,123.42,114.0,2.8,2022-10-18 21:21:22
2022-10-18,23:59:22,0.41,124.69,172.0,3.4,2022-10-18 23:59:22
2022-10-19,00:08:11,0.2896,122.0184,154.0,3.0,2022-10-19 00:08:11
2022-10-19,01:14:03,3.25,127.88,69.0,4.9,2022-10-19 01:14:03
2022-10-19,04:23:20,0.3063,121.952,173.0,2.8,2022-10-19 04:23:20
2022-10-19,05:19:43,5.04,124.71,378.0,4.4,2022-10-19 05:19:43
2022-10-19,08:50:46,-0.07,125.9,10.0,3.6,2022-10-19 08:50:46
2022-10-19,09:30:58,1.07,127.93,4.0,4.0,2022-10-19 09:30:58
2022-10-19,12:19:10,2.16,128.25,11.0,4.9,2022-10-19 12:19:10
2022-10-19,12:44:04,-0.16,122.71,10.0,2.8,2022-10-19 12:44:04
2022-10-19,20:45:35,1.41,122.26,7.0,2.5,2022-10-19 20:45:35
2022-10-19,20:57:29,-0.13,124.08,44.0,2.7,2022-10-19 20:57:29
2022-10-19,21:22:21,0.24,122.34,145.0,2.8,2022-10-19 21:22:21
2022-10-19,21:41:09,1.58,126.99,24.0,3.4,2022-10-19 21:41:09
2022-10-20,00:03:17,0.07,123.05,57.0,2.5,2022-10-20 00:03:17
2022-10-20,04:24:00,0.78,120.69,32.0,2.6,2022-10-20 04:24:00
2022-10-20,07:02:21,0.53,125.66,10.0,3.8,2022-10-20 07:02:21
2022-10-20,14:57:55,-0.37,123.29,13.0,2.9,2022-10-20 14:57:55
2022-10-20,15:15:33,3.74,126.44,10.0,4.5,2022-10-20 15:15:33
2022-10-20,16:07:52,1.15,121.74,10.0,3.5,2022-10-20 16:07:52
2022-10-20,19:30:15,2.26,126.99,13.0,3.7,2022-10-20 19:30:15
2022-10-20,21:17:51,1.42,126.99,102.0,3.2,2022-10-20 21:17:51
2022-10-21,09:34:30,2.05,129.11,10.0,4.6,2022-10-21 09:34:30
2022-10-21,18:13:26,-0.23,122.88,27.0,2.8,2022-10-21 18:13:26
2022-10-21,22:02:09,1.84,128.2,81.0,3.3,2022-10-21 22:02:09
2022-10-22,01:08:07,-0.13,122.84,141.0,3.9,2022-10-22 01:08:07
2022-10-22,02:14:18,0.57,125.93,10.0,3.4,2022-10-22 02:14:18
2022-10-22,02:23:42,2.58,127.76,10.0,4.8,2022-10-22 02:23:42
2022-10-22,03:13:01,1.16,121.27,10.0,3.3,2022-10-22 03:13:01
2022-10-22,04:20:39,2.05,129.07,10.0,4.4,2022-10-22 04:20:39
2022-10-22,06:25:27,2.07,128.67,10.0,3.7,2022-10-22 06:25:27
2022-10-22,07:26:38,-0.13,122.96,32.0,3.3,2022-10-22 07:26:38
2022-10-22,20:48:42,1.69,122.82,29.0,3.1,2022-10-22 20:48:42
2022-10-22,22:58:02,2.19,127.29,23.0,3.7,2022-10-22 22:58:02
2022-10-23,06:55:08,-0.12,126.59,10.0,2.8,2022-10-23 06:55:08
2022-10-23,08:41:00,0.63,123.49,10.0,2.4,2022-10-23 08:41:00
2022-10-23,10:15:42,2.69,128.43,216.0,4.9,2022-10-23 10:15:42
2022-10-23,12:28:14,-0.24,122.93,13.0,2.3,2022-10-23 12:28:14
2022-10-23,13:15:11,0.28,121.95,175.0,2.8,2022-10-23 13:15:11
2022-10-23,20:30:15,-0.12,122.87,117.0,2.8,2022-10-23 20:30:15
2022-10-23,22:58:16,0.64,126.55,16.0,3.1,2022-10-23 22:58:16
2022-10-24,00:25:17,0.33,122.13,140.0,2.4,2022-10-24 00:25:17
2022-10-24,01:25:29,1.77,126.4,2.0,3.0,2022-10-24 01:25:29
2022-10-24,04:45:13,0.1233,123.5624,125.0,2.6,2022-10-24 04:45:13
2022-10-24,09:18:35,4.82,124.24,10.0,5.0,2022-10-24 09:18:35
2022-10-24,11:37:33,0.08,123.74,112.0,3.9,2022-10-24 11:37:33
2022-10-25,21:05:54,0.67,121.96,59.0,2.2,2022-10-25 21:05:54
2022-10-25,22:23:45,1.3,123.26,10.0,2.2,2022-10-25 22:23:45
2022-10-25,22:32:04,-0.28,123.16,19.0,2.9,2022-10-25 22:32:04
2022-10-26,01:26:26,-0.07,123.14,148.0,2.7,2022-10-26 01:26:26
2022-10-26,03:09:11,0.44,122.09,164.0,2.0,2022-10-26 03:09:11
2022-10-26,06:24:17,1.57,126.02,15.0,4.0,2022-10-26 06:24:17
2022-10-26,07:54:22,2.67,128.33,191.0,4.9,2022-10-26 07:54:22
2022-10-27,03:03:39,0.0,124.63,17.0,3.0,2022-10-27 03:03:39
2022-10-27,05:59:00,-0.21,122.6,12.0,2.5,2022-10-27 05:59:00
2022-10-27,12:51:28,-0.05,123.14,65.0,3.2,2022-10-27 12:51:28
